,gameNumber,predictions,low,high,name
74,75,268.07878732681274,247.3281967639923,284.8711895942688,Erik Karlsson
75,76,269.0227222442627,247.92676091194153,286.70770168304443,Erik Karlsson
76,77,270.1220941543579,248.4618639945984,286.9203853607178,Erik Karlsson
77,78,271.1907196044922,250.55535078048706,288.8425350189209,Erik Karlsson
78,79,271.97574615478516,250.96663117408752,288.88983249664307,Erik Karlsson
79,80,272.52010107040405,249.82220888137817,294.16064977645874,Erik Karlsson
80,81,274.26093339920044,251.97346925735474,295.1652717590332,Erik Karlsson
81,82,276.58740520477295,253.6955964565277,296.065194606781,Erik Karlsson
0,1,68.54975581169128,66.89200043678284,70.61380410194397,Brian Boyle
1,2,69.09022212028503,67.03076910972595,71.65264987945557,Brian Boyle
2,3,69.29392790794373,66.99762058258057,72.15317893028259,Brian Boyle
3,4,69.49289035797119,67.0029890537262,72.45704865455627,Brian Boyle
4,5,69.77600455284119,66.60040855407715,73.00418853759766,Brian Boyle
5,6,69.96835923194885,66.55321097373962,73.00319051742554,Brian Boyle
6,7,70.21803426742554,66.77206254005432,73.48775672912598,Brian Boyle
7,8,70.30542135238647,66.65542578697205,73.437735080719,Brian Boyle
8,9,70.46252727508545,66.17576742172241,73.7431128025055,Brian Boyle
9,10,70.70868730545044,66.74376153945923,74.35949444770813,Brian Boyle
10,11,70.96733355522156,66.71398544311523,74.63453674316406,Brian Boyle
11,12,71.12819027900696,66.67434978485107,74.99823832511902,Brian Boyle
12,13,71.52219438552856,66.90874195098877,75.3635082244873,Brian Boyle
13,14,71.55493712425232,67.05870270729065,75.19194746017456,Brian Boyle
14,15,71.85173296928406,67.33548879623413,75.73699259757996,Brian Boyle
15,16,72.13307046890259,67.8178505897522,75.80558729171753,Brian Boyle
16,17,72.29077959060669,68.08347749710083,76.18651843070984,Brian Boyle
17,18,72.45976853370667,67.89393591880798,76.54016852378845,Brian Boyle
18,19,72.68561720848083,68.27453255653381,77.42069101333618,Brian Boyle
19,20,72.89176321029663,67.99990153312683,77.84190487861633,Brian Boyle
20,21,73.12285423278809,68.52058839797974,77.92342448234558,Brian Boyle
21,22,73.4157567024231,68.19139528274536,78.57340979576111,Brian Boyle
22,23,73.53980731964111,68.48839950561523,78.5905077457428,Brian Boyle
23,24,73.78776597976685,67.0992980003357,78.852778673172,Brian Boyle
24,25,74.03841161727905,67.88942837715149,78.91153025627136,Brian Boyle
25,26,74.275057554245,68.1880886554718,79.81045579910278,Brian Boyle
26,27,74.52610898017883,68.67754077911377,79.85762596130371,Brian Boyle
27,28,74.69732427597046,68.505859375,80.07747554779053,Brian Boyle
28,29,74.92721438407898,69.25400161743164,80.27254462242126,Brian Boyle
29,30,75.23037123680115,69.62738180160522,81.19956278800964,Brian Boyle
30,31,75.45311617851257,70.2954740524292,81.41101694107056,Brian Boyle
31,32,75.78380084037781,70.60262846946716,81.33807373046875,Brian Boyle
32,33,76.04228806495667,70.89866757392883,82.01303148269653,Brian Boyle
33,34,76.32595610618591,71.27928614616394,82.18338584899902,Brian Boyle
34,35,76.52959609031677,71.29557800292969,82.55532383918762,Brian Boyle
35,36,76.71421337127686,71.35794878005981,83.07304406166077,Brian Boyle
36,37,76.80222010612488,71.20624423027039,83.61184883117676,Brian Boyle
37,38,77.01114082336426,70.597336769104,83.74246335029602,Brian Boyle
38,39,77.26920580863953,71.09977412223816,83.76533007621765,Brian Boyle
39,40,77.40546298027039,71.25706100463867,83.64642858505249,Brian Boyle
40,41,77.6742045879364,71.2262978553772,83.74678444862366,Brian Boyle
41,42,77.94556188583374,71.65848994255066,84.37684226036072,Brian Boyle
42,43,78.12981176376343,72.33244967460632,84.29841542243958,Brian Boyle
43,44,78.40087294578552,73.04918718338013,85.01190114021301,Brian Boyle
44,45,78.55564284324646,72.70303869247437,85.36919236183167,Brian Boyle
45,46,78.7719554901123,72.33166003227234,85.62049055099487,Brian Boyle
46,47,78.94666934013367,72.69293236732483,85.7875108718872,Brian Boyle
47,48,79.15494298934937,72.97652912139893,86.15361428260803,Brian Boyle
48,49,79.51765203475952,73.32170152664185,86.26217365264893,Brian Boyle
49,50,79.79439425468445,73.38907885551453,88.03452587127686,Brian Boyle
50,51,80.04729914665222,73.30295848846436,87.77497482299805,Brian Boyle
51,52,80.2909038066864,73.21019744873047,87.64234781265259,Brian Boyle
52,53,80.62161040306091,73.43704414367676,87.8982138633728,Brian Boyle
53,54,80.76817679405212,73.30628156661987,88.09920525550842,Brian Boyle
54,55,80.91946458816528,73.73166298866272,88.5230073928833,Brian Boyle
55,56,81.24211025238037,74.28156661987305,88.55509209632874,Brian Boyle
56,57,81.49434614181519,75.13289427757263,89.08003425598145,Brian Boyle
57,58,81.71401476860046,74.66247034072876,88.90153121948242,Brian Boyle
58,59,82.04465007781982,74.7788438796997,89.11292505264282,Brian Boyle
59,60,82.32324576377869,74.68381261825562,89.38741898536682,Brian Boyle
60,61,82.63338327407837,75.0949969291687,90.25753355026245,Brian Boyle
61,62,82.9264063835144,75.78058743476868,90.47660446166992,Brian Boyle
62,63,83.24376583099365,75.90811467170715,90.42510223388672,Brian Boyle
63,64,83.4123215675354,75.92013478279114,90.7357771396637,Brian Boyle
64,65,83.75728011131287,77.1567530632019,90.27537178993225,Brian Boyle
65,66,83.93477416038513,76.7304174900055,91.1877212524414,Brian Boyle
66,67,84.21010708808899,77.13072228431702,91.16961979866028,Brian Boyle
67,68,84.36023235321045,76.9196355342865,91.13162922859192,Brian Boyle
68,69,84.62153267860413,76.85492324829102,91.66145181655884,Brian Boyle
69,70,84.83100175857544,77.20314455032349,91.95740866661072,Brian Boyle
70,71,85.03407144546509,77.03092575073242,91.78721880912781,Brian Boyle
71,72,85.41821599006653,77.07762432098389,92.03194761276245,Brian Boyle
72,73,85.36198139190674,76.8976571559906,93.25115537643433,Brian Boyle
73,74,85.57872724533081,77.76144361495972,93.12870597839355,Brian Boyle
74,75,85.8817195892334,77.02903938293457,93.60267782211304,Brian Boyle
75,76,86.20126700401306,77.23555827140808,93.83486557006836,Brian Boyle
76,77,86.47122049331665,78.17459106445312,94.47591257095337,Brian Boyle
77,78,86.69349384307861,78.45747494697571,94.72006559371948,Brian Boyle
78,79,87.01031589508057,78.37704658508301,95.0292763710022,Brian Boyle
79,80,87.3479208946228,78.60374522209167,95.62631177902222,Brian Boyle
80,81,87.52458143234253,78.7525269985199,96.03544521331787,Brian Boyle
81,82,87.90040731430054,79.26076602935791,96.23578405380249,Brian Boyle
0,1,177.20916092395782,174.17960900068283,179.9726870059967,Ryan O'Reilly
1,2,178.17937636375427,174.39499628543854,182.02938449382782,Ryan O'Reilly
2,3,180.84194201231003,174.44629836082458,183.16632413864136,Ryan O'Reilly
3,4,182.20036125183105,174.47795122861862,187.09702521562576,Ryan O'Reilly
4,5,182.91415679454803,174.84903925657272,191.03522104024887,Ryan O'Reilly
5,6,183.80609208345413,174.69959670305252,193.4093821644783,Ryan O'Reilly
6,7,184.620350420475,174.80070793628693,196.67891681194305,Ryan O'Reilly
7,8,185.2119529247284,176.38496488332748,196.37728714942932,Ryan O'Reilly
8,9,185.75365579128265,175.8768602013588,195.7911285161972,Ryan O'Reilly
9,10,186.25480860471725,176.26167100667953,197.2721630334854,Ryan O'Reilly
10,11,186.988811314106,177.0859273672104,198.3573632836342,Ryan O'Reilly
11,12,187.72291958332062,177.42766976356506,201.027348279953,Ryan O'Reilly
12,13,188.195103764534,177.4868888258934,201.30301022529602,Ryan O'Reilly
13,14,188.9575623869896,179.06111758947372,202.31517815589905,Ryan O'Reilly
14,15,189.6690205335617,180.43532556295395,203.00106066465378,Ryan O'Reilly
15,16,190.40159064531326,180.2512292265892,202.41699814796448,Ryan O'Reilly
16,17,191.48256850242615,181.53878766298294,203.3929288983345,Ryan O'Reilly
17,18,192.07154709100723,180.71727585792542,203.16537207365036,Ryan O'Reilly
18,19,192.68207496404648,181.44880545139313,205.9560119509697,Ryan O'Reilly
19,20,193.2453271150589,181.34357738494873,205.9421986937523,Ryan O'Reilly
20,21,194.3279185295105,180.97999918460846,206.83544594049454,Ryan O'Reilly
21,22,195.2983300089836,182.74948346614838,207.36363714933395,Ryan O'Reilly
22,23,195.79136979579926,181.45712959766388,208.07621121406555,Ryan O'Reilly
23,24,196.55500465631485,182.068230509758,207.85578721761703,Ryan O'Reilly
24,25,197.0607267022133,182.39156025648117,209.82518672943115,Ryan O'Reilly
25,26,197.9954891204834,182.8484081029892,209.15485167503357,Ryan O'Reilly
26,27,198.885599732399,183.7931685447693,211.47363913059237,Ryan O'Reilly
27,28,199.4349783062935,184.93182730674744,214.03151959180835,Ryan O'Reilly
28,29,200.14596897363663,184.7126247882843,213.87987536191943,Ryan O'Reilly
29,30,199.83666360378265,184.28138273954391,214.50343233346942,Ryan O'Reilly
30,31,200.70739644765854,185.71693605184555,216.06546139717105,Ryan O'Reilly
31,32,201.29658615589142,184.88949781656265,216.85087174177173,Ryan O'Reilly
32,33,202.02417987585068,185.80130851268768,217.17920804023746,Ryan O'Reilly
33,34,202.77994298934937,188.7167050242424,218.12074136734012,Ryan O'Reilly
34,35,203.5998563170433,187.9481390118599,218.81042402982715,Ryan O'Reilly
35,36,204.30796670913696,188.46046608686447,220.1691297888756,Ryan O'Reilly
36,37,205.3731256723404,188.2184928059578,220.9684137105942,Ryan O'Reilly
37,38,205.90196532011032,189.8290039896965,222.59736770391467,Ryan O'Reilly
38,39,206.35677736997604,188.5735809803009,223.85803854465487,Ryan O'Reilly
39,40,207.31707018613815,186.63776457309723,224.60555291175845,Ryan O'Reilly
40,41,208.09104990959167,185.17880713939667,225.4574810266495,Ryan O'Reilly
41,42,209.01819694042206,190.2659311890602,226.93951082229617,Ryan O'Reilly
42,43,210.00561863183975,190.8872412443161,227.26080477237704,Ryan O'Reilly
43,44,210.54058074951175,192.9534541964531,228.2332218885422,Ryan O'Reilly
44,45,211.20446157455447,193.23668628931046,229.61382377147677,Ryan O'Reilly
45,46,212.07314354181293,194.67581355571747,233.63946837186816,Ryan O'Reilly
46,47,212.50639122724536,194.28839391469955,234.0145978331566,Ryan O'Reilly
47,48,213.0231367349625,194.50860679149628,234.27150028944018,Ryan O'Reilly
48,49,213.8780356049538,195.98112112283707,234.2426070570946,Ryan O'Reilly
49,50,214.73083835840228,197.74951964616776,236.48157620429996,Ryan O'Reilly
50,51,215.62502056360248,197.23740369081497,236.54964721202853,Ryan O'Reilly
51,52,216.5294420719147,198.4670399427414,239.9647790193558,Ryan O'Reilly
52,53,217.5125358104706,200.49574899673462,240.9875330924988,Ryan O'Reilly
53,54,218.14435660839084,200.78249472379684,241.98095661401751,Ryan O'Reilly
54,55,219.13551813364032,201.3505875468254,243.35656702518466,Ryan O'Reilly
55,56,220.015992641449,202.90898233652115,244.6448794603348,Ryan O'Reilly
56,57,220.7713335156441,203.27343517541885,240.77276408672336,Ryan O'Reilly
57,58,221.4915078878403,205.3194409608841,242.27551376819613,Ryan O'Reilly
58,59,222.02941060066226,205.88993149995804,240.39507102966311,Ryan O'Reilly
59,60,222.73994886875155,207.70310246944427,241.95382773876193,Ryan O'Reilly
60,61,223.60746967792514,208.09481990337372,242.5079565048218,Ryan O'Reilly
61,62,224.19326639175418,207.38696587085724,245.10447186231616,Ryan O'Reilly
62,63,225.13404572010043,207.97712069749832,245.97918581962588,Ryan O'Reilly
63,64,225.93731075525287,208.7485066652298,247.83785307407382,Ryan O'Reilly
64,65,226.70031225681308,211.3531652092934,249.08831477165225,Ryan O'Reilly
65,66,227.52571469545367,210.77623552083972,249.30578309297564,Ryan O'Reilly
66,67,228.30875748395923,211.51691865921023,249.20313370227817,Ryan O'Reilly
67,68,229.17280989885333,212.10221773386004,249.6315105557442,Ryan O'Reilly
68,69,230.19135665893558,213.57242482900622,250.77143603563312,Ryan O'Reilly
69,70,230.8274601697922,213.6162019968033,250.02811390161517,Ryan O'Reilly
70,71,231.26099437475207,214.10194307565692,251.08440583944324,Ryan O'Reilly
71,72,232.0843760967255,213.33640813827517,252.69915449619296,Ryan O'Reilly
72,73,232.89210480451587,214.38627600669864,253.1856646537781,Ryan O'Reilly
73,74,233.57949531078341,215.26761007308963,257.23421573638916,Ryan O'Reilly
74,75,234.70342093706134,214.4428259134293,258.4446853399277,Ryan O'Reilly
75,76,235.2812554240227,213.75174081325534,258.9310748577118,Ryan O'Reilly
76,77,236.05994009971621,215.23668104410174,259.5378930568695,Ryan O'Reilly
77,78,236.7385239005089,216.3512570858002,259.78306329250336,Ryan O'Reilly
78,79,237.85703581571582,217.6370813250542,261.1206269264221,Ryan O'Reilly
79,80,239.03043884038928,218.57967025041583,264.2387435436249,Ryan O'Reilly
80,81,239.76542174816134,218.6382107138634,264.47595155239105,Ryan O'Reilly
81,82,240.5575125217438,219.91741484403613,265.4220390319824,Ryan O'Reilly
0,1,73.40885305404663,72.2085075378418,74.37337446212769,Antoine Roussel
1,2,73.819411277771,72.48255395889282,75.57592678070068,Antoine Roussel
2,3,73.93748140335083,72.26762008666992,75.89754343032837,Antoine Roussel
3,4,74.18579006195068,72.52103662490845,76.51537370681763,Antoine Roussel
4,5,74.27161979675293,72.06874752044678,76.60773086547852,Antoine Roussel
5,6,74.52389574050903,72.28730154037476,77.10662937164307,Antoine Roussel
6,7,74.72678518295288,72.38411569595337,77.18652677536011,Antoine Roussel
7,8,74.90608787536621,72.45734310150146,77.72120523452759,Antoine Roussel
8,9,75.14315176010132,72.10654211044312,77.46377182006836,Antoine Roussel
9,10,75.24777030944824,72.18687963485718,78.15460014343262,Antoine Roussel
10,11,75.48422050476074,72.38423347473145,78.55991411209106,Antoine Roussel
11,12,75.93936729431152,71.94608402252197,79.65897607803345,Antoine Roussel
12,13,76.04872179031372,71.700279712677,79.60321712493896,Antoine Roussel
13,14,76.12335634231567,71.86955261230469,79.73224687576294,Antoine Roussel
14,15,76.35771131515503,71.73053646087646,80.00636148452759,Antoine Roussel
15,16,76.48245763778687,72.29490756988525,80.67552471160889,Antoine Roussel
16,17,76.63529109954834,72.23906183242798,80.3696780204773,Antoine Roussel
17,18,76.93937110900879,72.29550266265869,80.61926984786987,Antoine Roussel
18,19,77.15868759155273,72.35297870635986,81.32256412506104,Antoine Roussel
19,20,77.256667137146,72.66674137115479,81.1517105102539,Antoine Roussel
20,21,77.43380641937256,72.60397148132324,81.89209270477295,Antoine Roussel
21,22,78.01371192932129,72.49906778335571,83.39615869522095,Antoine Roussel
22,23,78.25809669494629,72.68833827972412,83.0407829284668,Antoine Roussel
23,24,78.44175720214844,72.73156309127808,83.64077281951904,Antoine Roussel
24,25,78.80784463882446,72.89236211776733,84.4559383392334,Antoine Roussel
25,26,79.0030722618103,72.64746904373169,85.01988792419434,Antoine Roussel
26,27,79.20067405700684,73.08780670166016,85.30271196365356,Antoine Roussel
27,28,79.4160418510437,73.65964126586914,84.59207820892334,Antoine Roussel
28,29,79.6102032661438,73.60067129135132,85.47566080093384,Antoine Roussel
29,30,79.73953676223755,73.29683303833008,85.59780979156494,Antoine Roussel
30,31,79.85353422164917,73.32433128356934,85.74038410186768,Antoine Roussel
31,32,80.01004981994629,73.88232374191284,85.95087957382202,Antoine Roussel
32,33,80.24900436401367,74.17074537277222,85.8060736656189,Antoine Roussel
33,34,80.46504163742065,74.4011082649231,88.29358625411987,Antoine Roussel
34,35,80.66513538360596,74.38125944137573,88.35768270492554,Antoine Roussel
35,36,80.9017653465271,75.01203298568726,87.15246486663818,Antoine Roussel
36,37,81.1172137260437,75.09905290603638,88.91871881484985,Antoine Roussel
37,38,81.26878261566162,75.14946842193604,89.07884216308594,Antoine Roussel
38,39,81.72253465652466,74.88954305648804,88.9184398651123,Antoine Roussel
39,40,81.9193058013916,75.20202255249023,89.09987497329712,Antoine Roussel
40,41,82.05380296707153,75.47996807098389,90.23489665985107,Antoine Roussel
41,42,82.50709629058838,75.74747467041016,89.26645135879517,Antoine Roussel
42,43,82.71427536010742,76.17885494232178,89.74812316894531,Antoine Roussel
43,44,82.89034843444824,76.34146404266357,90.36418676376343,Antoine Roussel
44,45,83.08341884613037,76.24457550048828,90.82344961166382,Antoine Roussel
45,46,83.38738107681274,75.688796043396,90.98224639892578,Antoine Roussel
46,47,83.60361051559448,76.0916862487793,91.194260597229,Antoine Roussel
47,48,83.88954639434814,76.37860774993896,91.30672073364258,Antoine Roussel
48,49,84.16408252716064,76.92585134506226,90.75084829330444,Antoine Roussel
49,50,84.42902278900146,76.13339233398438,91.08627605438232,Antoine Roussel
50,51,84.6921591758728,76.06893014907837,91.70984649658203,Antoine Roussel
51,52,84.8890233039856,76.15368127822876,92.13644123077393,Antoine Roussel
52,53,85.0239667892456,76.4372615814209,92.4500241279602,Antoine Roussel
53,54,85.22405433654785,76.59064674377441,92.65761852264404,Antoine Roussel
54,55,85.54741907119751,76.56416511535645,92.90368318557739,Antoine Roussel
55,56,85.82907772064209,77.07583951950073,93.48598766326904,Antoine Roussel
56,57,86.10869693756104,76.92342138290405,93.50874376296997,Antoine Roussel
57,58,86.39723014831543,77.15726804733276,93.6232557296753,Antoine Roussel
58,59,86.62621068954468,77.58815240859985,94.24908876419067,Antoine Roussel
59,60,86.81688833236694,77.84315586090088,94.96781206130981,Antoine Roussel
60,61,86.91638040542603,78.07227897644043,95.0166654586792,Antoine Roussel
61,62,87.12257385253906,77.63089370727539,95.24524307250977,Antoine Roussel
62,63,87.35878849029541,77.62002086639404,95.4897518157959,Antoine Roussel
63,64,87.54706716537476,77.70263338088989,96.17627191543579,Antoine Roussel
64,65,87.8789119720459,80.09050512313843,96.73316717147827,Antoine Roussel
65,66,88.12172842025757,80.34160947799683,97.433349609375,Antoine Roussel
66,67,88.36518955230713,80.52743339538574,97.58203601837158,Antoine Roussel
67,68,88.52647829055786,81.03505373001099,97.77680492401123,Antoine Roussel
68,69,88.94474172592163,80.79042720794678,98.27809619903564,Antoine Roussel
69,70,89.2293758392334,81.62276363372803,97.40076208114624,Antoine Roussel
70,71,89.62128782272339,81.66514539718628,97.64242553710938,Antoine Roussel
71,72,89.94379711151123,82.03418970108032,98.55820512771606,Antoine Roussel
72,73,90.2451000213623,82.36655521392822,98.70134353637695,Antoine Roussel
73,74,90.57939338684082,82.88123607635498,98.9242491722107,Antoine Roussel
74,75,90.82827234268188,82.52848243713379,99.49797439575195,Antoine Roussel
75,76,91.16678714752197,83.20672082901001,101.41811561584473,Antoine Roussel
76,77,91.45788669586182,83.16630411148071,102.19923067092896,Antoine Roussel
77,78,91.75922060012817,83.34883642196655,101.95243453979492,Antoine Roussel
78,79,92.117844581604,83.68767356872559,102.05823087692261,Antoine Roussel
79,80,92.41920948028564,83.48174667358398,101.50454044342041,Antoine Roussel
80,81,92.73403835296631,83.95635175704956,102.40256643295288,Antoine Roussel
81,82,93.00359058380127,84.5399580001831,102.19939804077148,Antoine Roussel
0,1,24.11158639192581,23.397952556610107,24.611064851284027,Carl Gunnarsson
1,2,24.239546358585358,23.59217631816864,24.732029259204865,Carl Gunnarsson
2,3,24.289847493171692,23.506840109825134,24.93639713525772,Carl Gunnarsson
3,4,24.421944558620453,23.617246508598328,25.09308212995529,Carl Gunnarsson
4,5,24.46223646402359,23.500712990760803,25.25526785850525,Carl Gunnarsson
5,6,24.4848011136055,23.38935500383377,25.361041963100433,Carl Gunnarsson
6,7,24.51452946662903,23.484861195087433,25.783569276332855,Carl Gunnarsson
7,8,24.52428925037384,23.325027644634247,25.705343186855316,Carl Gunnarsson
8,9,24.572040498256683,23.439380824565887,26.245350062847137,Carl Gunnarsson
9,10,24.583211958408356,23.405450701713562,26.363459706306458,Carl Gunnarsson
10,11,24.63030356168747,23.450670540332794,26.349439024925232,Carl Gunnarsson
11,12,24.591279208660126,23.467860102653503,26.20020967721939,Carl Gunnarsson
12,13,24.568197190761566,23.38788604736328,26.165693819522858,Carl Gunnarsson
13,14,24.580046772956848,23.44704157114029,26.006137430667877,Carl Gunnarsson
14,15,24.59073966741562,23.270354747772217,26.162648737430573,Carl Gunnarsson
15,16,24.623561143875122,23.370690941810608,26.19446873664856,Carl Gunnarsson
16,17,24.676877796649933,23.009963274002075,26.324453830718994,Carl Gunnarsson
17,18,24.728263556957245,23.18587589263916,26.42596334218979,Carl Gunnarsson
18,19,24.81444787979126,23.085731863975525,26.635933578014374,Carl Gunnarsson
19,20,24.849346220493317,23.175312340259552,26.778433442115784,Carl Gunnarsson
20,21,24.930547177791595,23.27255541086197,26.790057599544525,Carl Gunnarsson
21,22,24.942550122737885,23.263048768043518,26.9119735956192,Carl Gunnarsson
22,23,24.920109272003174,23.208372175693512,26.936090350151062,Carl Gunnarsson
23,24,24.970948100090027,23.198691844940186,27.031925439834595,Carl Gunnarsson
24,25,24.992607355117798,23.22316336631775,26.84508341550827,Carl Gunnarsson
25,26,25.085700392723083,23.184863328933716,27.086738765239716,Carl Gunnarsson
26,27,25.092703342437744,23.10238003730774,27.065378844738007,Carl Gunnarsson
27,28,25.15687733888626,23.203386962413788,27.43599933385849,Carl Gunnarsson
28,29,25.15559685230255,22.999202013015747,27.563763439655304,Carl Gunnarsson
29,30,25.176611244678497,23.088383376598358,27.476557314395905,Carl Gunnarsson
30,31,25.224440097808838,23.229238748550415,27.51068514585495,Carl Gunnarsson
31,32,25.231058716773987,23.100343823432922,27.724561512470245,Carl Gunnarsson
32,33,25.261454105377197,23.273832201957703,27.83497714996338,Carl Gunnarsson
33,34,25.250844359397888,23.252021431922913,27.585029125213623,Carl Gunnarsson
34,35,25.251459658145905,23.219194412231445,27.532126367092133,Carl Gunnarsson
35,36,25.324779987335205,23.241967856884003,27.577457070350647,Carl Gunnarsson
36,37,25.353057861328125,23.236505925655365,27.616165459156036,Carl Gunnarsson
37,38,25.4213929772377,23.141524493694305,27.744831264019012,Carl Gunnarsson
38,39,25.4480522274971,23.232147097587585,27.60295408964157,Carl Gunnarsson
39,40,25.506239533424377,23.217865884304047,27.670418918132782,Carl Gunnarsson
40,41,25.567313015460968,23.434327244758606,27.861725091934204,Carl Gunnarsson
41,42,25.61189168691635,23.486574053764343,27.69604527950287,Carl Gunnarsson
42,43,25.679846167564392,23.603759825229645,27.757412552833557,Carl Gunnarsson
43,44,25.73261034488678,23.413630664348602,28.711820363998413,Carl Gunnarsson
44,45,25.780963957309723,23.386721968650818,28.571072161197662,Carl Gunnarsson
45,46,25.81649422645569,23.547065496444702,28.679852545261383,Carl Gunnarsson
46,47,25.83508437871933,23.44329434633255,28.665401339530945,Carl Gunnarsson
47,48,25.894432067871094,23.537272453308105,28.598237693309784,Carl Gunnarsson
48,49,25.94089913368225,23.628685891628265,28.560641646385193,Carl Gunnarsson
49,50,25.963881373405457,23.472828686237335,28.46233981847763,Carl Gunnarsson
50,51,26.000915706157684,23.575925409793854,28.400440394878387,Carl Gunnarsson
51,52,26.0232475399971,23.53422921895981,28.49193698167801,Carl Gunnarsson
52,53,26.024731278419495,23.51587188243866,28.661410212516785,Carl Gunnarsson
53,54,26.087360560894012,23.60818701982498,28.727206528186798,Carl Gunnarsson
54,55,26.15875554084778,23.692178070545197,28.632153034210205,Carl Gunnarsson
55,56,26.188154995441437,23.701038002967834,28.53979355096817,Carl Gunnarsson
56,57,26.245754718780518,23.668927907943726,28.409913778305054,Carl Gunnarsson
57,58,26.355364739894867,23.82168459892273,28.729431211948395,Carl Gunnarsson
58,59,26.413145542144775,23.929537415504456,28.889253675937653,Carl Gunnarsson
59,60,26.485479176044464,23.991677045822144,28.935421407222748,Carl Gunnarsson
60,61,26.569011986255646,24.099280416965485,29.02419626712799,Carl Gunnarsson
61,62,26.604200422763824,23.831704914569855,29.01731526851654,Carl Gunnarsson
62,63,26.66380125284195,24.05529671907425,29.15470427274704,Carl Gunnarsson
63,64,26.666506350040436,23.543031871318817,29.03160572052002,Carl Gunnarsson
64,65,26.724486708641052,23.745701670646667,29.060650408267975,Carl Gunnarsson
65,66,26.77504652738571,23.92612648010254,29.178475499153137,Carl Gunnarsson
66,67,26.799582719802856,23.95505291223526,29.16354387998581,Carl Gunnarsson
67,68,26.853983998298645,23.960213661193848,29.30281573534012,Carl Gunnarsson
68,69,26.88025152683258,24.02911603450775,28.94146353006363,Carl Gunnarsson
69,70,26.950667202472687,24.254289507865906,29.075788974761963,Carl Gunnarsson
70,71,26.96079283952713,24.472445249557495,29.287307620048523,Carl Gunnarsson
71,72,27.031228840351105,24.24173778295517,29.366446495056152,Carl Gunnarsson
72,73,27.078106105327606,24.327090620994568,29.19849580526352,Carl Gunnarsson
73,74,27.11804509162903,24.429012179374695,29.217817664146423,Carl Gunnarsson
74,75,27.157620072364807,24.25853192806244,29.16474676132202,Carl Gunnarsson
75,76,27.243451476097107,24.506521344184875,29.292388916015625,Carl Gunnarsson
76,77,27.389766931533813,24.522158801555634,29.728210747241974,Carl Gunnarsson
77,78,27.461455702781677,24.592398941516876,29.748073995113373,Carl Gunnarsson
78,79,27.51476126909256,24.76421880722046,29.73229056596756,Carl Gunnarsson
79,80,27.584517300128937,24.792371034622192,29.60052055120468,Carl Gunnarsson
80,81,27.670117735862732,25.010098099708557,30.900637567043304,Carl Gunnarsson
81,82,27.689419269561768,25.06329834461212,30.85315239429474,Carl Gunnarsson
0,1,123.4897688627243,121.61236000061035,126.07936257123947,Kevin Shattenkirk
1,2,124.67421752214432,121.74006527662277,128.68581384420395,Kevin Shattenkirk
2,3,124.9430565237999,120.80516797304153,129.29687130451202,Kevin Shattenkirk
3,4,125.33779174089432,120.80697703361511,129.23012506961823,Kevin Shattenkirk
4,5,125.5586411356926,121.67812520265579,129.5717225074768,Kevin Shattenkirk
5,6,125.72257262468338,121.61182898283005,131.3779839873314,Kevin Shattenkirk
6,7,125.58017885684967,120.15463519096375,130.97554451227188,Kevin Shattenkirk
7,8,125.64992219209671,120.38682496547699,131.36894768476486,Kevin Shattenkirk
8,9,126.5373969078064,120.5522775053978,133.6236851811409,Kevin Shattenkirk
9,10,126.51580518484116,120.4345355629921,133.2188156247139,Kevin Shattenkirk
10,11,126.69190508127213,121.08957749605179,132.19984650611877,Kevin Shattenkirk
11,12,126.8200603723526,121.44680845737457,132.9417503476143,Kevin Shattenkirk
12,13,126.85964369773865,120.30090808868408,133.4728491306305,Kevin Shattenkirk
13,14,126.8490863442421,121.2842630147934,133.42364448308945,Kevin Shattenkirk
14,15,126.85139042139053,119.71416944265366,134.19002014398575,Kevin Shattenkirk
15,16,127.34304088354111,119.01255095005035,134.29705172777176,Kevin Shattenkirk
16,17,127.34515595436096,119.1245236992836,136.00151079893112,Kevin Shattenkirk
17,18,127.56631135940552,119.55929225683212,135.71724528074265,Kevin Shattenkirk
18,19,128.01620042324066,120.51392722129822,136.31068915128708,Kevin Shattenkirk
19,20,128.2232073545456,120.12558221817017,136.86616975069046,Kevin Shattenkirk
20,21,128.25267434120178,119.51837688684464,137.113048017025,Kevin Shattenkirk
21,22,128.50325173139572,119.2804719209671,137.18910956382751,Kevin Shattenkirk
22,23,128.61076033115387,119.04153192043304,136.81978219747543,Kevin Shattenkirk
23,24,128.77922797203064,119.13060790300369,137.8498216867447,Kevin Shattenkirk
24,25,128.92894798517227,119.25373202562332,137.13601678609848,Kevin Shattenkirk
25,26,129.39051043987274,119.52633315324783,137.97534888982773,Kevin Shattenkirk
26,27,129.52599197626114,119.41973358392715,138.4964843392372,Kevin Shattenkirk
27,28,129.77332025766373,119.7935341000557,138.9544376730919,Kevin Shattenkirk
28,29,130.0048350095749,120.66164016723633,138.96216893196106,Kevin Shattenkirk
29,30,130.35675579309464,121.20613139867783,139.36494141817093,Kevin Shattenkirk
30,31,130.64445042610168,121.95402944087982,140.12612390518188,Kevin Shattenkirk
31,32,130.82832658290863,122.13084036111832,140.25275814533234,Kevin Shattenkirk
32,33,130.88663053512573,122.05164670944214,140.35990673303604,Kevin Shattenkirk
